quote_id,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,geo_feature_1,geo_feature_2,geo_feature_3,geo_feature_4,geo_feature_5,geo_feature_6,geo_feature_7,geo_feature_8,geo_feature_9,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,market_min,market_median,market_max,own_price,scoring,model_version,converted
Q00894,64,6,0.022,10,4,124.0,3.7,15,20,97.2,4,13.0,0.3628,-0.3015,0.118,0.2071,0.5197,-0.0346,-0.5211,0.6511,0.9887,region_A,commercial,tariff_2,domestic,flex,electric,SOHC,gen_1,M,14476.07,10439.37,10077.59,12639.38,8245.11,8245.11,10439.37,14476.07,9513.85,0.8,1,1
Q00895,49,8,0.241,9,4,225.0,2.6,19,19,93.3,2,11.0,0.3055,-1.0457,-0.7877,1.5792,-1.534,-0.5819,1.575,0.1397,0.2711,region_E,commercial,tariff_6,domestic,electric,manual,SOHC,gen_2,F,6779.92,9081.91,7714.02,10932.28,7210.75,6779.92,7714.02,10932.28,8257.13,0.4,2,0
Q00896,42,13,0.268,6,4,179.0,3.0,17,19,85.9,2,9.2,-0.4813,-1.5341,-0.4796,1.0427,-0.2327,2.4345,-0.4312,-0.7284,0.8519,region_C,commercial,tariff_5,domestic,gasoline,electric,SOHC,gen_4,F,4935.74,9457.96,7922.66,8568.04,8430.25,4935.74,8430.25,9457.96,8127.61,0.6,2,0
Q00897,27,6,0.003,7,4,186.0,4.0,15,18,88.6,8,11.5,0.0203,1.7557,-0.4522,1.061,-0.3261,-0.24,-0.9277,-0.7769,-0.3281,region_C,standard,tariff_6,imported,electric,hydraulic,SOHC,gen_4,M,9638.14,15146.34,11724.72,15937.44,14749.34,9638.14,14749.34,15937.44,15726.68,0.2,2,0
Q00898,32,5,0.054,3,4,73.0,2.9,17,13,65.4,4,10.7,-1.8372,1.7688,-0.0482,-0.4119,-0.1233,-0.3738,1.3195,0.3059,0.2432,region_D,special,tariff_5,imported,diesel,hydraulic,SOHC,gen_3,M,7363.05,8909.06,8380.13,10034.3,9074.23,7363.05,8909.06,10034.3,7947.64,0.8,2,0
Q00899,68,2,0.271,0,4,309.0,4.3,18,20,60.4,8,12.6,0.4602,-0.9246,-0.5285,-0.0975,0.2527,-0.5416,-0.0733,0.4287,-0.2131,region_E,commercial,tariff_5,imported,gasoline,hydraulic,SOHC,gen_3,M,7948.67,11434.22,9349.31,16650.63,11397.55,7948.67,11397.55,16650.63,10963.34,0.6,3,0
Q00900,47,5,0.165,4,2,92.0,1.4,18,18,77.4,8,11.3,0.1614,-0.7273,-1.0618,-0.3053,1.5986,1.777,-0.0636,-0.3131,1.4577,region_B,special,tariff_3,domestic,flex,hydraulic,SOHC,gen_3,F,6701.3,5381.14,7661.1,9273.97,10631.33,5381.14,7661.1,10631.33,7626.67,0.6,2,0
Q00901,35,2,0.045,6,4,274.0,4.7,15,20,63.6,4,9.7,1.9737,-0.324,0.0858,-1.5059,-1.5995,-1.6391,-1.2816,-1.132,0.1163,region_A,commercial,tariff_5,domestic,diesel,manual,SOHC,gen_1,M,14703.59,18420.42,14566.26,15438.4,17369.45,14566.26,15438.4,18420.42,15904.16,0.4,1,0
Q00902,41,2,0.061,2,4,223.0,1.9,17,20,74.3,8,12.5,0.0075,1.2243,1.0675,1.4718,0.8766,0.3594,-0.4576,1.251,0.0088,region_D,commercial,tariff_3,imported,flex,hydraulic,DOHC,gen_2,F,16552.09,20506.9,12076.18,21919.53,13997.96,12076.18,16552.09,21919.53,17887.72,0.4,2,0
Q00903,49,15,0.198,2,4,187.0,5.2,13,15,68.9,16,11.1,-0.9427,-1.2873,0.1285,0.7454,-2.5122,-0.2393,0.4287,1.0386,-0.4582,region_C,standard,tariff_5,domestic,flex,manual,DOHC,gen_4,M,6030.88,8687.1,9227.43,14084.29,6610.86,6030.88,8687.1,14084.29,8154.34,0.6,1,0
Q00904,47,1,0.217,0,4,105.0,1.7,16,13,96.7,4,9.1,-0.0507,-1.9666,-0.6098,-0.345,1.3937,-1.4234,-1.2992,-1.9874,-0.516,region_E,special,tariff_1,imported,diesel,manual,SOHC,gen_3,F,6115.28,7330.73,8540.38,8353.23,7116.68,6115.28,7330.73,8540.38,7610.27,0.4,3,0
Q00905,55,7,0.18,8,2,158.0,1.6,16,18,95.2,8,11.4,-0.3278,2.1675,-0.1231,1.3046,-2.0429,-0.8191,-0.5391,1.3396,0.2377,region_F,standard,tariff_2,imported,gasoline,manual,SOHC,gen_1,F,10729.62,10543.94,12621.3,12084.06,9854.98,9854.98,10729.62,12621.3,9832.89,1.0,3,0
Q00906,33,13,0.286,9,4,123.0,4.7,17,16,92.8,4,13.7,0.4347,0.3124,-2.0506,-0.6304,2.4364,0.317,-0.4204,-0.209,0.8196,region_E,standard,tariff_2,domestic,electric,manual,SOHC,gen_1,F,4234.37,4950.21,3904.48,6403.58,5817.95,3904.48,4950.21,6403.58,5300.88,0.4,1,0
Q00907,53,15,0.148,9,4,150.0,4.7,20,13,88.6,4,12.2,0.0269,0.4544,-0.1394,-1.8381,-0.3898,-0.8644,0.0664,0.19,-0.6846,region_A,special,tariff_3,domestic,flex,electric,DOHC,gen_4,M,6839.42,7316.07,6424.63,13056.76,8046.84,6424.63,7316.07,13056.76,8076.74,0.2,2,0
Q00908,42,2,0.09,4,4,134.0,4.3,20,15,66.2,4,9.8,-1.2599,-0.2051,-0.4004,1.0074,1.2904,0.2596,1.4796,1.1382,0.1266,region_H,commercial,tariff_5,imported,flex,manual,DOHC,gen_4,M,7305.27,16235.62,10988.51,18080.91,16412.27,7305.27,16235.62,18080.91,14471.57,0.6,3,0
Q00909,67,2,0.143,6,4,66.0,5.3,16,20,61.9,8,12.3,-1.6357,0.4658,-0.9335,-1.2786,1.0842,1.7292,-0.3,1.6525,0.1842,region_F,commercial,tariff_1,imported,gasoline,electric,DOHC,gen_1,M,9437.38,9053.42,12025.51,9554.43,14876.93,9053.42,9554.43,14876.93,8591.02,1.0,2,0
Q00910,28,5,0.108,10,4,232.0,2.2,18,15,86.2,2,9.7,0.2629,-1.5142,-0.7521,-0.1958,-0.4365,0.1706,-0.6905,1.0029,0.3584,region_A,standard,tariff_5,imported,electric,hydraulic,SOHC,gen_2,F,11996.12,12925.64,11708.13,19433.96,12965.72,11708.13,12925.64,19433.96,13817.64,0.2,2,0
Q00911,27,8,0.067,6,4,144.0,4.7,13,15,85.7,4,11.3,1.3831,-0.8409,-0.4102,0.2061,-0.3597,-1.4535,2.7464,0.241,-1.7075,region_G,standard,tariff_5,domestic,gasoline,manual,SOHC,gen_4,F,10837.36,9470.77,11985.05,13731.29,10710.61,9470.77,10837.36,13731.29,11826.33,0.4,3,0
Q00912,43,15,0.014,3,4,122.0,2.6,16,18,74.8,8,11.2,0.0793,0.1052,0.9925,0.3855,-0.8372,-0.8468,-0.4332,-1.3756,-0.9247,region_H,commercial,tariff_5,domestic,electric,manual,SOHC,gen_2,F,7813.33,10857.22,8477.48,7951.21,10715.61,7813.33,8477.48,10857.22,8779.04,0.4,1,0
Q00913,45,3,0.106,3,2,119.0,3.4,18,18,78.9,4,9.5,0.8133,-2.2709,1.0921,0.8484,0.7874,-0.2854,-0.1907,-2.0262,-1.3658,region_E,standard,tariff_4,imported,flex,manual,DOHC,gen_1,F,7030.08,7400.87,9269.33,11684.86,8560.9,7030.08,8560.9,11684.86,8481.15,0.6,2,0
Q00914,55,2,0.213,7,4,171.0,3.0,18,15,79.6,8,10.1,1.0128,-0.3025,-0.9281,0.5809,-0.4235,-0.3522,-0.3578,0.8782,0.0329,region_G,commercial,tariff_1,imported,gasoline,electric,SOHC,gen_2,M,11784.78,11481.01,14863.09,16590.05,15038.47,11481.01,14863.09,16590.05,15822.89,0.2,1,0
Q00915,40,4,0.006,4,4,104.0,1.0,20,19,69.6,16,13.7,0.2668,-0.3642,-0.5181,0.5499,-0.819,0.152,-0.2768,1.342,-0.901,region_H,special,tariff_4,imported,flex,hydraulic,DOHC,gen_2,M,12839.34,7859.22,12229.33,17553.23,14899.41,7859.22,12839.34,17553.23,12222.16,0.8,1,0
Q00916,66,13,0.132,9,4,60.0,3.6,16,17,72.6,4,9.5,-0.8145,-0.3027,-0.4926,-0.7908,0.5373,0.3124,0.0778,-0.8146,-0.4962,region_H,commercial,tariff_2,imported,diesel,electric,SOHC,gen_2,F,6372.3,5001.65,4382.49,5890.27,7482.6,4382.49,5890.27,7482.6,6585.45,0.2,3,1
Q00917,44,0,0.193,9,4,175.0,4.4,20,14,76.7,4,12.8,0.1953,-0.5511,0.8095,0.2942,-0.8972,1.7305,0.9208,-0.2698,-1.1943,region_H,commercial,tariff_2,domestic,flex,manual,DOHC,gen_4,F,13147.65,15652.2,15387.88,18502.83,16557.65,13147.65,15652.2,18502.83,16959.45,0.2,3,0
Q00918,26,6,0.183,0,4,183.0,1.8,20,15,84.1,16,12.0,1.2071,-0.9959,0.1455,-1.5055,-0.329,-0.0037,0.404,-0.5573,-0.4032,region_B,standard,tariff_6,domestic,electric,manual,DOHC,gen_4,M,12241.44,10400.55,9360.61,9747.35,13148.36,9360.61,10400.55,13148.36,11366.89,0.4,2,0
Q00919,26,1,0.233,7,4,137.0,5.2,17,19,98.2,4,11.2,0.5299,-1.822,0.0928,1.5621,0.1071,-1.1522,1.0771,-0.5839,-1.1241,region_A,commercial,tariff_4,imported,diesel,electric,SOHC,gen_3,M,9495.53,10757.34,10954.87,15301.28,12908.82,9495.53,10954.87,15301.28,11887.92,0.4,1,0
Q00920,69,2,0.243,4,4,94.0,3.4,13,13,81.5,4,8.8,0.7482,0.1447,0.5363,-1.4026,-0.6424,1.1538,1.044,1.075,0.7579,region_F,special,tariff_6,domestic,electric,manual,SOHC,gen_1,M,8016.02,10140.25,13972.56,17817.53,13391.45,8016.02,13391.45,17817.53,14782.72,0.2,3,0
Q00921,26,14,0.214,5,2,154.0,1.8,16,13,89.2,16,9.2,-0.4625,-0.3001,-0.5964,-0.3464,-0.4915,1.263,0.2086,0.2184,0.4792,region_F,commercial,tariff_3,imported,flex,hydraulic,DOHC,gen_2,F,7575.61,12068.16,8139.41,8081.6,9037.37,7575.61,8139.41,12068.16,7288.67,1.0,1,1
Q00922,68,0,0.031,2,4,83.0,3.9,19,18,92.3,8,9.1,-0.2024,-1.3753,1.3639,-1.3189,1.535,0.2324,0.3763,-0.2292,0.1502,region_E,special,tariff_3,imported,gasoline,electric,DOHC,gen_1,M,6663.25,13172.75,7139.66,7667.06,10526.47,6663.25,7667.06,13172.75,8418.97,0.4,2,0
Q00923,34,5,0.143,4,4,98.0,1.9,17,16,64.5,8,11.5,-0.1187,0.0625,-0.0017,-0.7302,-0.2042,-0.2464,1.1087,2.6575,-0.3019,region_B,special,tariff_6,domestic,flex,hydraulic,SOHC,gen_1,F,4425.94,9651.49,9305.9,11276.15,7473.83,4425.94,9305.9,11276.15,8744.43,0.6,1,0
Q00924,24,14,0.181,3,4,110.0,1.3,20,15,86.1,4,13.8,-0.0513,-0.295,-0.8559,0.0134,-0.3596,0.6225,-1.1112,-1.4344,-2.0377,region_H,special,tariff_4,domestic,diesel,manual,SOHC,gen_2,F,5423.45,9186.55,6248.35,8373.56,5537.52,5423.45,6248.35,9186.55,6037.17,0.6,2,0
Q00925,35,9,0.074,0,2,208.0,4.1,19,16,79.3,16,13.3,1.168,-0.461,-0.2296,-0.5288,-0.1751,-0.2111,2.4982,0.5479,-0.4582,region_D,commercial,tariff_6,imported,flex,hydraulic,DOHC,gen_1,F,10418.38,15325.1,9722.97,16643.41,13543.59,9722.97,13543.59,16643.41,13122.88,0.6,2,0
Q00926,51,1,0.013,8,4,128.0,1.5,13,14,82.9,8,8.2,-2.3472,-2.1569,1.2319,1.1442,0.4545,-2.0557,-0.5126,-1.049,-0.7615,region_F,standard,tariff_1,domestic,electric,electric,DOHC,gen_3,M,13602.73,23295.2,12365.39,16360.42,14060.81,12365.39,14060.81,23295.2,13157.88,0.8,2,1
Q00927,41,7,0.067,1,4,124.0,1.5,19,15,61.5,8,9.6,0.0305,0.6828,-0.4251,0.2269,-1.0339,0.5635,-0.351,-0.1574,0.2473,region_E,standard,tariff_4,domestic,electric,manual,SOHC,gen_2,F,5235.1,6486.42,5723.56,8363.06,6049.56,5235.1,6049.56,8363.06,5960.16,0.6,2,0
Q00928,60,15,0.136,4,4,324.0,4.3,15,14,96.2,8,8.9,-0.0795,-1.2331,0.9496,-0.4629,0.4272,0.8923,-1.2119,0.1486,0.6197,region_H,special,tariff_5,domestic,gasoline,hydraulic,DOHC,gen_3,M,9348.77,9011.01,8957.67,14453.69,14319.38,8957.67,9348.77,14453.69,9361.16,0.4,2,0
Q00929,51,6,0.124,2,2,171.0,1.2,19,17,98.1,8,13.9,-1.3715,0.0633,-0.6253,-0.1336,0.2558,1.4411,-1.1822,0.8446,0.3246,region_F,commercial,tariff_5,domestic,gasoline,electric,SOHC,gen_3,F,11821.53,18296.43,14248.21,16528.16,16911.6,11821.53,16528.16,18296.43,15134.5,0.6,3,0
Q00930,40,8,0.053,1,4,170.0,4.6,17,18,60.1,4,9.4,0.6718,-0.8083,-0.7657,1.2197,-1.7887,-0.7308,0.974,-0.2612,1.263,region_F,special,tariff_5,imported,flex,hydraulic,SOHC,gen_4,F,12813.46,10773.82,10333.84,11237.64,13019.31,10333.84,11237.64,13019.31,10858.76,0.6,2,0
Q00931,52,8,0.247,4,4,128.0,4.6,16,20,68.5,4,9.2,-0.7245,-0.3887,0.6596,0.9089,1.7943,0.2262,2.2702,-0.3669,-0.5683,region_G,special,tariff_1,imported,diesel,manual,DOHC,gen_2,M,6752.25,7164.28,5977.54,17337.54,5384.17,5384.17,6752.25,17337.54,6506.17,0.6,3,0
Q00932,69,10,0.278,10,4,117.0,1.6,13,13,67.2,4,11.7,-0.357,1.1523,-0.874,-1.1388,1.4608,0.2478,-0.5672,-0.2791,-0.6098,region_A,commercial,tariff_4,domestic,gasoline,manual,DOHC,gen_1,M,7930.12,6431.89,7885.52,9689.59,9167.43,6431.89,7930.12,9689.59,8262.56,0.4,1,0
Q00933,41,2,0.06,10,4,62.0,3.3,13,15,91.3,4,11.3,1.8488,0.5316,0.8225,-0.6807,-0.8006,0.0854,0.3473,-1.08,1.0379,region_F,standard,tariff_1,domestic,gasoline,hydraulic,SOHC,gen_4,F,7814.97,10565.72,9349.47,10283.52,13169.57,7814.97,10283.52,13169.57,10482.9,0.4,1,1
Q00934,27,13,0.279,4,4,219.0,1.4,17,15,83.9,4,9.4,1.01,1.13,0.3516,0.4748,-1.1224,0.1149,0.2202,0.6323,0.1662,region_E,special,tariff_5,imported,flex,electric,DOHC,gen_2,M,4640.29,4043.48,5581.91,7399.42,6853.17,4043.48,5581.91,7399.42,5871.42,0.4,1,0
Q00935,40,15,0.005,5,4,178.0,3.8,17,17,67.1,4,12.0,0.5745,0.3304,-0.8736,0.3534,0.2281,0.0371,1.0002,0.2813,-0.247,region_G,standard,tariff_4,domestic,flex,manual,SOHC,gen_4,F,10758.61,6964.58,10998.91,11782.25,10600.93,6964.58,10758.61,11782.25,11491.77,0.2,1,0
Q00936,62,2,0.277,10,4,138.0,1.3,17,17,92.6,8,8.6,0.3808,0.3961,-0.0714,-1.0504,-1.4259,0.2117,2.2187,0.4352,1.8465,region_B,commercial,tariff_2,imported,electric,hydraulic,DOHC,gen_4,M,6708.54,8203.55,9003.65,13277.16,9595.84,6708.54,9003.65,13277.16,9364.53,0.4,2,0
Q00937,31,13,0.286,2,4,140.0,5.3,14,20,74.1,4,8.1,-0.1647,-1.7811,-0.5488,0.7491,1.3643,0.7407,1.521,-0.0695,0.5777,region_E,standard,tariff_5,domestic,diesel,electric,DOHC,gen_4,M,3732.64,3854.86,6076.93,6834.89,4797.57,3732.64,4797.57,6834.89,4499.63,0.6,1,0
Q00938,68,13,0.004,10,4,199.0,1.9,17,20,78.4,2,8.5,1.9994,-0.3175,0.349,-0.8909,-0.4685,1.2203,-0.2387,-0.1929,-0.1905,region_C,standard,tariff_5,domestic,electric,hydraulic,DOHC,gen_3,F,7755.26,13384.19,10577.6,12870.0,9787.66,7755.26,10577.6,13384.19,10582.98,0.4,1,1
Q00939,50,11,0.229,1,2,80.0,4.1,13,19,75.5,4,10.2,0.8022,-0.2249,1.8878,1.3038,1.6218,-0.7563,0.5288,1.1756,-0.6859,region_A,commercial,tariff_1,imported,electric,manual,SOHC,gen_3,F,4901.62,6479.09,7514.24,5742.88,6167.19,4901.62,6167.19,7514.24,6117.72,0.6,1,0
Q00940,50,5,0.291,2,2,117.0,1.6,14,14,80.9,4,13.9,-0.7495,1.2237,-0.3707,0.5294,-0.8244,-0.1723,0.6281,1.0218,1.3265,region_E,commercial,tariff_1,domestic,flex,electric,SOHC,gen_2,M,5462.85,6725.05,5320.69,7969.1,6939.53,5320.69,6725.05,7969.1,6037.56,0.6,2,1
Q00941,36,7,0.272,3,4,94.0,1.9,16,13,79.2,8,11.3,-1.4001,-0.5062,0.5338,-1.1319,-0.1122,-0.4226,-0.0201,1.4148,0.207,region_A,commercial,tariff_2,domestic,electric,electric,SOHC,gen_2,F,7830.29,8532.53,7746.8,7061.43,9006.52,7061.43,7830.29,9006.52,8571.63,0.2,3,0
Q00942,66,13,0.291,0,4,301.0,3.0,17,20,71.0,4,12.5,0.5668,0.2649,0.0244,-0.5291,1.2672,-0.5657,-1.0959,0.3726,0.0245,region_A,commercial,tariff_1,imported,electric,manual,DOHC,gen_4,M,8603.71,9461.56,8042.08,14787.06,12231.53,8042.08,9461.56,14787.06,8533.8,0.8,2,0
Q00943,21,2,0.165,8,4,211.0,3.6,18,20,77.0,4,9.9,-0.0559,0.2258,0.0241,-0.5465,-0.3232,-1.616,-0.7988,1.3527,0.6763,region_E,commercial,tariff_4,domestic,flex,manual,SOHC,gen_3,F,8111.93,11687.88,8184.96,10374.43,8206.47,8111.93,8206.47,11687.88,9144.85,0.4,3,0
Q00944,35,13,0.023,9,4,61.0,5.5,20,15,96.3,8,12.3,-1.4289,1.1577,-0.1652,0.1599,0.2721,0.0242,1.1482,-0.4161,0.8801,region_H,standard,tariff_6,domestic,electric,hydraulic,DOHC,gen_1,M,4487.87,6926.63,5940.02,8661.01,5117.77,4487.87,5940.02,8661.01,5272.47,0.6,1,0
Q00945,41,14,0.255,4,2,81.0,1.1,19,13,80.1,2,13.8,0.4286,-0.1337,-0.8574,-0.204,1.0927,0.4793,1.2513,-0.2009,0.5499,region_F,standard,tariff_1,imported,flex,electric,DOHC,gen_2,M,4915.53,6018.75,4860.89,6852.64,6431.69,4860.89,6018.75,6852.64,6350.52,0.4,2,0
Q00946,44,10,0.184,9,4,141.0,1.0,16,18,96.7,4,10.1,-0.269,0.8278,0.3351,-1.1455,-0.556,-0.1551,-0.2076,1.1951,0.884,region_A,special,tariff_4,imported,gasoline,hydraulic,SOHC,gen_4,F,5823.62,6462.48,8723.03,9690.07,7868.9,5823.62,7868.9,9690.07,7467.73,0.6,1,0
Q00947,44,5,0.184,8,4,123.0,2.6,19,17,82.0,8,14.0,0.5307,-1.7049,-0.2887,-1.3943,-1.2617,-0.009,0.2611,0.8434,0.4514,region_A,special,tariff_3,imported,electric,electric,DOHC,gen_1,F,10156.95,11113.99,9282.72,10600.1,11306.25,9282.72,10600.1,11306.25,11629.71,0.0,3,0
Q00948,27,8,0.125,8,4,87.0,2.6,13,20,90.8,4,11.8,0.4417,-1.614,-0.9048,0.549,-1.4587,0.4184,1.1973,-0.2905,0.5549,region_D,commercial,tariff_6,imported,electric,manual,SOHC,gen_2,M,8055.28,6316.14,8008.73,10909.01,6764.96,6316.14,8008.73,10909.01,8631.55,0.2,1,0
Q00949,31,0,0.172,8,2,323.0,5.0,19,17,71.7,8,12.5,-0.6083,-2.2833,1.0142,0.2862,0.5834,1.4111,-1.7043,-1.0463,-0.7316,region_D,standard,tariff_3,imported,gasoline,manual,DOHC,gen_4,M,15424.1,18926.67,13516.5,19121.82,23616.71,13516.5,18926.67,23616.71,16769.08,0.6,3,0
Q00950,24,14,0.046,6,4,168.0,5.1,16,19,91.6,8,9.5,0.6328,0.786,0.099,0.1055,0.3888,-0.4198,-0.4464,-0.204,1.8104,region_A,special,tariff_5,imported,electric,manual,SOHC,gen_2,F,8651.65,9220.21,9990.9,12630.14,8470.75,8470.75,9220.21,12630.14,8162.36,1.0,3,0
Q00951,49,5,0.222,1,4,179.0,5.0,19,19,70.6,16,11.9,-0.4979,0.6737,-0.2281,0.2707,1.0617,-1.1716,2.0179,-0.6849,-1.2337,region_C,special,tariff_6,imported,diesel,electric,DOHC,gen_3,F,12358.76,9399.77,15788.59,13052.37,17281.3,9399.77,13052.37,17281.3,13375.62,0.4,2,0
Q00952,37,0,0.023,10,4,113.0,1.6,20,13,60.8,4,11.1,-0.4329,0.8968,1.3401,-0.6189,-0.274,-0.0904,0.2993,1.7245,0.3094,region_B,standard,tariff_1,imported,diesel,manual,SOHC,gen_4,F,9975.68,11673.87,14105.74,12932.42,13231.59,9975.68,12932.42,14105.74,11844.83,0.6,2,0
Q00953,48,12,0.219,6,4,198.0,2.9,18,14,66.4,8,13.7,-0.5323,-0.6774,-1.8361,0.184,-1.4307,1.8836,-1.1292,0.76,-1.3368,region_E,standard,tariff_2,domestic,electric,manual,DOHC,gen_2,M,6761.96,6195.42,8168.13,7288.7,5348.53,5348.53,6761.96,8168.13,5973.5,0.8,2,1
Q00954,50,10,0.255,9,4,127.0,4.4,20,19,60.9,8,13.4,1.131,-0.5635,1.2728,2.5385,-2.3528,-1.1609,0.1173,-0.7659,-0.0981,region_F,standard,tariff_2,domestic,gasoline,electric,DOHC,gen_4,F,6548.63,9277.0,8742.97,11141.61,14110.13,6548.63,9277.0,14110.13,10318.46,0.4,1,0
Q00955,55,9,0.142,10,4,133.0,2.4,13,14,97.9,4,10.4,-0.2806,-0.121,-0.8802,1.1746,2.868,0.6501,1.0214,-1.045,-0.5713,region_D,special,tariff_2,imported,flex,hydraulic,DOHC,gen_2,F,7284.07,9059.55,8021.34,9039.05,9999.48,7284.07,9039.05,9999.48,9327.28,0.2,3,0
Q00956,47,0,0.153,2,4,190.0,4.0,14,14,100.0,16,13.7,1.3724,1.4437,0.2115,-0.2884,0.5269,1.1579,-2.5465,-0.7783,0.1358,region_E,special,tariff_4,imported,flex,hydraulic,DOHC,gen_2,F,8104.12,8917.76,10605.84,13773.03,11164.83,8104.12,10605.84,13773.03,9360.71,0.6,3,0
Q00957,53,12,0.094,4,4,77.0,2.1,18,19,90.5,4,13.3,1.7835,1.6938,-0.5881,-0.5234,0.1368,-2.3655,0.1763,-0.5588,0.3418,region_B,commercial,tariff_1,imported,diesel,electric,DOHC,gen_1,M,5519.03,6215.82,5185.64,6438.65,5967.1,5185.64,5967.1,6438.65,5953.52,0.6,1,0
Q00958,49,10,0.291,2,4,281.0,2.5,17,14,64.3,8,11.5,-0.7387,0.7938,-0.923,-2.8604,0.2786,0.4102,-0.3724,-0.1667,-0.9563,region_G,standard,tariff_3,domestic,gasoline,manual,DOHC,gen_2,F,7136.41,9285.8,7442.08,14023.28,12349.75,7136.41,9285.8,14023.28,8522.59,0.6,1,1
Q00959,53,12,0.22,0,4,160.0,4.9,13,14,96.0,4,8.5,-2.921,0.331,1.3139,1.0687,-1.4313,0.6034,-1.642,1.1145,-0.0294,region_A,commercial,tariff_1,domestic,gasoline,manual,DOHC,gen_3,F,9441.63,6820.79,9290.95,9984.49,9829.32,6820.79,9441.63,9984.49,10133.17,0.0,1,0
Q00960,51,13,0.111,10,4,248.0,2.1,18,13,89.8,4,9.0,1.0445,1.3354,1.8562,0.7866,-0.7949,-0.2673,0.0819,-0.9665,1.3937,region_E,standard,tariff_4,imported,diesel,hydraulic,SOHC,gen_1,M,6680.06,7755.1,6378.22,9235.27,6351.01,6351.01,6680.06,9235.27,5924.44,1.0,3,1
Q00961,36,3,0.052,10,4,97.0,5.3,13,16,73.3,4,8.5,-0.342,-0.2558,-0.2212,-0.5438,1.7433,-0.6464,-0.1365,2.2895,-1.3123,region_C,standard,tariff_5,imported,gasoline,manual,DOHC,gen_2,M,14086.63,13841.06,8698.26,13139.1,12158.57,8698.26,13139.1,14086.63,12732.05,0.6,2,0
Q00962,32,3,0.066,10,4,103.0,2.4,20,18,80.1,16,8.6,-0.8662,-0.3909,0.3355,-1.4317,0.6583,-0.5907,-0.0241,-0.9433,-0.8541,region_D,standard,tariff_3,domestic,flex,manual,SOHC,gen_3,M,9416.47,12034.62,9538.59,11325.94,11904.18,9416.47,11325.94,12034.62,10613.84,0.6,2,0
Q00963,60,14,0.139,9,4,93.0,1.1,14,18,86.5,4,13.9,-0.5887,-0.129,0.057,-1.1553,-0.7636,-0.3286,-0.3483,-1.409,0.8608,region_E,standard,tariff_3,imported,electric,electric,SOHC,gen_4,F,3496.56,4231.05,4095.18,5738.12,5270.0,3496.56,4231.05,5738.12,4719.35,0.4,1,0
Q00964,37,8,0.283,7,4,164.0,2.1,16,20,61.0,2,9.3,-0.4148,-0.9787,1.7305,0.4444,-1.2268,-0.3021,-1.0213,1.6883,0.0776,region_F,standard,tariff_3,domestic,electric,electric,DOHC,gen_3,M,10415.02,7424.43,10218.23,11652.94,12669.72,7424.43,10415.02,12669.72,9360.47,0.8,3,0
Q00965,48,7,0.22,5,4,152.0,1.8,19,18,80.1,2,12.1,1.2972,-0.175,-2.1132,-0.0893,-0.5157,-0.4908,-1.4548,1.3213,0.1512,region_H,special,tariff_2,domestic,gasoline,electric,SOHC,gen_3,F,10533.31,12996.16,9683.34,15659.58,11077.98,9683.34,11077.98,15659.58,11662.6,0.4,1,0
Q00966,30,4,0.065,10,4,123.0,3.3,17,19,89.3,8,11.8,0.1599,-1.1174,0.3771,0.6916,-0.3154,-0.3445,-0.6907,-0.1823,1.0223,region_E,commercial,tariff_3,domestic,electric,manual,SOHC,gen_3,F,6009.1,5467.72,9634.67,9521.09,7607.33,5467.72,7607.33,9634.67,7567.21,0.6,1,0
Q00967,42,10,0.258,6,4,99.0,1.5,18,14,67.5,4,11.8,1.2836,1.025,-0.7271,0.0864,2.0491,1.1908,0.8593,0.3813,-0.7941,region_B,commercial,tariff_6,domestic,flex,manual,SOHC,gen_2,M,3593.97,6509.26,4499.48,5534.67,5679.36,3593.97,5534.67,6509.26,5955.07,0.2,3,0
Q00968,47,12,0.113,7,4,89.0,3.8,18,15,77.8,4,9.2,0.4942,0.5437,-2.356,0.9668,-0.1883,-1.2144,0.2331,0.4066,-0.5193,region_E,commercial,tariff_1,imported,gasoline,hydraulic,SOHC,gen_2,M,2993.62,6916.87,4458.89,5151.5,4124.91,2993.62,4458.89,6916.87,4153.09,0.6,3,0
Q00969,51,0,0.256,2,4,146.0,4.9,20,15,81.3,8,11.5,-0.3092,1.4296,-0.3605,0.3696,-1.1896,-1.7491,-0.0692,0.1367,-0.6426,region_E,special,tariff_5,domestic,diesel,electric,DOHC,gen_3,F,7668.56,8549.67,6882.21,8412.05,10004.63,6882.21,8412.05,10004.63,9129.35,0.2,2,0
Q00970,46,8,0.073,8,4,123.0,2.6,16,13,89.4,4,11.8,-0.3904,-1.6293,1.848,0.8288,-0.0586,1.2068,-1.0398,-1.2965,-0.3482,region_G,special,tariff_1,domestic,flex,hydraulic,DOHC,gen_1,M,11290.05,10257.6,11820.93,14285.91,9413.2,9413.2,11290.05,14285.91,12510.37,0.2,3,0
